,State_Name,ind_district,Crop_Year,Season,Crop,Area,Production,Value,X1,X2,1_B1_M,1_B1_V,1_B2_M,1_B2_V,1_B3_M,1_B3_V,1_B4_M,1_B4_V,1_B5_M,1_B5_V,1_B6_M,1_B6_V,1_B7_M,1_B7_V,1_B8_M,1_B8_V,1_B9_M,1_B9_V,1_B10_M,1_B10_V,2_B1_M,2_B1_V,2_B2_M,2_B2_V,2_B3_M,2_B3_V,2_B4_M,2_B4_V,2_B5_M,2_B5_V,2_B6_M,2_B6_V,2_B7_M,2_B7_V,2_B8_M,2_B8_V,2_B9_M,2_B9_V,2_B10_M,2_B10_V,3_B1_M,3_B1_V,3_B2_M,3_B2_V,3_B3_M,3_B3_V,3_B4_M,3_B4_V,3_B5_M,3_B5_V,3_B6_M,3_B6_V,3_B7_M,3_B7_V,3_B8_M,3_B8_V,3_B9_M,3_B9_V,3_B10_M,3_B10_V,4_B1_M,4_B1_V,4_B2_M,4_B2_V,4_B3_M,4_B3_V,4_B4_M,4_B4_V,4_B5_M,4_B5_V,4_B6_M,4_B6_V,4_B7_M,4_B7_V,4_B8_M,4_B8_V,4_B9_M,4_B9_V,4_B10_M,4_B10_V,5_B1_M,5_B1_V,5_B2_M,5_B2_V,5_B3_M,5_B3_V,5_B4_M,5_B4_V,5_B5_M,5_B5_V,5_B6_M,5_B6_V,5_B7_M,5_B7_V,5_B8_M,5_B8_V,5_B9_M,5_B9_V,5_B10_M,5_B10_V,6_B1_M,6_B1_V,6_B2_M,6_B2_V,6_B3_M,6_B3_V,6_B4_M,6_B4_V,6_B5_M,6_B5_V,6_B6_M,6_B6_V,6_B7_M,6_B7_V,6_B8_M,6_B8_V,6_B9_M,6_B9_V,6_B10_M,6_B10_V,7_B1_M,7_B1_V,7_B2_M,7_B2_V,7_B3_M,7_B3_V,7_B4_M,7_B4_V,7_B5_M,7_B5_V,7_B6_M,7_B6_V,7_B7_M,7_B7_V,7_B8_M,7_B8_V,7_B9_M,7_B9_V,7_B10_M,7_B10_V,8_B1_M,8_B1_V,8_B2_M,8_B2_V,8_B3_M,8_B3_V,8_B4_M,8_B4_V,8_B5_M,8_B5_V,8_B6_M,8_B6_V,8_B7_M,8_B7_V,8_B8_M,8_B8_V,8_B9_M,8_B9_V,8_B10_M,8_B10_V,9_B1_M,9_B1_V,9_B2_M,9_B2_V,9_B3_M,9_B3_V,9_B4_M,9_B4_V,9_B5_M,9_B5_V,9_B6_M,9_B6_V,9_B7_M,9_B7_V,9_B8_M,9_B8_V,9_B9_M,9_B9_V,9_B10_M,9_B10_V,10_B1_M,10_B1_V,10_B2_M,10_B2_V,10_B3_M,10_B3_V,10_B4_M,10_B4_V,10_B5_M,10_B5_V,10_B6_M,10_B6_V,10_B7_M,10_B7_V,10_B8_M,10_B8_V,10_B9_M,10_B9_V,10_B10_M,10_B10_V,11_B1_M,11_B1_V,11_B2_M,11_B2_V,11_B3_M,11_B3_V,11_B4_M,11_B4_V,11_B5_M,11_B5_V,11_B6_M,11_B6_V,11_B7_M,11_B7_V,11_B8_M,11_B8_V,11_B9_M,11_B9_V,11_B10_M,11_B10_V,12_B1_M,12_B1_V,12_B2_M,12_B2_V,12_B3_M,12_B3_V,12_B4_M,12_B4_V,12_B5_M,12_B5_V,12_B6_M,12_B6_V,12_B7_M,12_B7_V,12_B8_M,12_B8_V,12_B9_M,12_B9_V,12_B10_M,12_B10_V,1_B1_Mn,1_B1_Vn,1_B2_Mn,1_B2_Vn,1_B3_Mn,1_B3_Vn,1_B4_Mn,1_B4_Vn,1_B5_Mn,1_B5_Vn,1_B6_Mn,1_B6_Vn,1_B7_Mn,1_B7_Vn,1_B8_Mn,1_B8_Vn,1_B9_Mn,1_B9_Vn,1_B10_Mn,1_B10_Vn,2_B1_Mn,2_B1_Vn,2_B2_Mn,2_B2_Vn,2_B3_Mn,2_B3_Vn,2_B4_Mn,2_B4_Vn,2_B5_Mn,2_B5_Vn,2_B6_Mn,2_B6_Vn,2_B7_Mn,2_B7_Vn,2_B8_Mn,2_B8_Vn,2_B9_Mn,2_B9_Vn,2_B10_Mn,2_B10_Vn,3_B1_Mn,3_B1_Vn,3_B2_Mn,3_B2_Vn,3_B3_Mn,3_B3_Vn,3_B4_Mn,3_B4_Vn,3_B5_Mn,3_B5_Vn,3_B6_Mn,3_B6_Vn,3_B7_Mn,3_B7_Vn,3_B8_Mn,3_B8_Vn,3_B9_Mn,3_B9_Vn,3_B10_Mn,3_B10_Vn,4_B1_Mn,4_B1_Vn,4_B2_Mn,4_B2_Vn,4_B3_Mn,4_B3_Vn,4_B4_Mn,4_B4_Vn,4_B5_Mn,4_B5_Vn,4_B6_Mn,4_B6_Vn,4_B7_Mn,4_B7_Vn,4_B8_Mn,4_B8_Vn,4_B9_Mn,4_B9_Vn,4_B10_Mn,4_B10_Vn,5_B1_Mn,5_B1_Vn,5_B2_Mn,5_B2_Vn,5_B3_Mn,5_B3_Vn,5_B4_Mn,5_B4_Vn,5_B5_Mn,5_B5_Vn,5_B6_Mn,5_B6_Vn,5_B7_Mn,5_B7_Vn,5_B8_Mn,5_B8_Vn,5_B9_Mn,5_B9_Vn,5_B10_Mn,5_B10_Vn,6_B1_Mn,6_B1_Vn,6_B2_Mn,6_B2_Vn,6_B3_Mn,6_B3_Vn,6_B4_Mn,6_B4_Vn,6_B5_Mn,6_B5_Vn,6_B6_Mn,6_B6_Vn,6_B7_Mn,6_B7_Vn,6_B8_Mn,6_B8_Vn,6_B9_Mn,6_B9_Vn,6_B10_Mn,6_B10_Vn,7_B1_Mn,7_B1_Vn,7_B2_Mn,7_B2_Vn,7_B3_Mn,7_B3_Vn,7_B4_Mn,7_B4_Vn,7_B5_Mn,7_B5_Vn,7_B6_Mn,7_B6_Vn,7_B7_Mn,7_B7_Vn,7_B8_Mn,7_B8_Vn,7_B9_Mn,7_B9_Vn,7_B10_Mn,7_B10_Vn,8_B1_Mn,8_B1_Vn,8_B2_Mn,8_B2_Vn,8_B3_Mn,8_B3_Vn,8_B4_Mn,8_B4_Vn,8_B5_Mn,8_B5_Vn,8_B6_Mn,8_B6_Vn,8_B7_Mn,8_B7_Vn,8_B8_Mn,8_B8_Vn,8_B9_Mn,8_B9_Vn,8_B10_Mn,8_B10_Vn,9_B1_Mn,9_B1_Vn,9_B2_Mn,9_B2_Vn,9_B3_Mn,9_B3_Vn,9_B4_Mn,9_B4_Vn,9_B5_Mn,9_B5_Vn,9_B6_Mn,9_B6_Vn,9_B7_Mn,9_B7_Vn,9_B8_Mn,9_B8_Vn,9_B9_Mn,9_B9_Vn,9_B10_Mn,9_B10_Vn,10_B1_Mn,10_B1_Vn,10_B2_Mn,10_B2_Vn,10_B3_Mn,10_B3_Vn,10_B4_Mn,10_B4_Vn,10_B5_Mn,10_B5_Vn,10_B6_Mn,10_B6_Vn,10_B7_Mn,10_B7_Vn,10_B8_Mn,10_B8_Vn,10_B9_Mn,10_B9_Vn,10_B10_Mn,10_B10_Vn,11_B1_Mn,11_B1_Vn,11_B2_Mn,11_B2_Vn,11_B3_Mn,11_B3_Vn,11_B4_Mn,11_B4_Vn,11_B5_Mn,11_B5_Vn,11_B6_Mn,11_B6_Vn,11_B7_Mn,11_B7_Vn,11_B8_Mn,11_B8_Vn,11_B9_Mn,11_B9_Vn,11_B10_Mn,11_B10_Vn,12_B1_Mn,12_B1_Vn,12_B2_Mn,12_B2_Vn,12_B3_Mn,12_B3_Vn,12_B4_Mn,12_B4_Vn,12_B5_Mn,12_B5_Vn,12_B6_Mn,12_B6_Vn,12_B7_Mn,12_B7_Vn,12_B8_Mn,12_B8_Vn,12_B9_Mn,12_B9_Vn,12_B10_Mn,12_B10_Vn
384,Uttar Pradesh,aligarh,2005,kharif,Rice,36832,76868.0,2.086989574,86421.0,63252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,364,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,326,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,240,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,289,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,259,108,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,,49,8,364,432,124,80,117,71,123,79,85,38,92,44,27,4,49,12,,,4,0,547,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0,360,417,41,9,26,3,17,1,17,1,26,3,79,33,0,0,,,93,46,506,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,255,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,247,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,245,97,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,498,,498,,498,,498,,498,,498,,498,,,,498,,498,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,430,,430,,430,,430,,430,,430,,430,,,,430,,430,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,308,,308,,308,,308,,308,,308,,308,,,,308,,308,,194,,194,,194,,194,,194,,194,,194,,,,194,,194,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,192,,192,,192,,192,,192,,192,,192,,,,192,,192,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,
385,Uttar Pradesh,aligarh,2006,kharif,Rice,38447,79239.0,2.060993055,76868.0,86421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,358,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,287,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,353,248,67,23,56,16,68,24,27,4,73,28,75,29,49,12,,,101,53,482,1207,63,21,58,17,72,27,35,6,87,39,87,39,58,17,,,112,65,464,1119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,21,1,342,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,324,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,395,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,260,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,294,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,0,435,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,363,427,310,,310,,310,,310,,310,,310,,310,,,,310,,310,,426,,426,,426,,426,,426,,426,,426,,,,426,,426,,502,,502,,502,,502,,502,,502,,502,,,,502,,502,,194,,194,,194,,194,,194,,194,,194,,,,194,,194,,194,,194,,194,,194,,194,,194,,194,,,,194,,194,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,616,,616,,616,,616,,616,,616,,616,,,,616,,616,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,618,,428,,428,,428,,428,,428,,428,,,,428,,428,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,310,,310,,310,,310,,310,,310,,310,,,,310,,310,
386,Uttar Pradesh,aligarh,2007,kharif,Rice,47382,95096.0,2.00700688,79239.0,76868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,290,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,256,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,236,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,272,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,285,189,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,342,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,254,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,389,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,239,92,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,4,,4,,4,,4,,4,,4,,4,,,,4,,4,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,428,,428,,428,,428,,428,,428,,428,,,,428,,428,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,2,,2,,2,,2,,,,2,,2,,500,,500,,500,,500,,500,,500,,500,,,,500,,500,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,
387,Uttar Pradesh,aligarh,2008,kharif,Rice,47544,102410.0,2.154004711,95096.0,79239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,245,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,247,98,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,,47,7,348,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,358,415,4,204,0,211,0,211,0,177,0,158,0,33,0,91,,,0,31,387,454,34,3,22,1,24,2,0,0,0,0,0,0,0,0,,,0,0,401,521,0,21,0,14,0,15,0,12,0,2,0,53,0,0,,,0,66,370,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,291,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,268,116,0,0,0,0,0,0,0,0,0,0,22,4,0,0,,,32,8,218,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,369,438,4,,4,,4,,4,,4,,4,,4,,,,4,,4,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,310,,310,,310,,310,,310,,310,,310,,,,310,,310,,308,,308,,308,,308,,308,,308,,308,,,,308,,308,,310,,310,,310,,310,,310,,310,,310,,,,310,,310,,308,,308,,308,,308,,308,,308,,308,,,,308,,308,,428,,428,,428,,428,,428,,428,,428,,,,428,,428,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,122,,122,,122,,122,,122,,122,,122,,,,122,,122,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,
388,Uttar Pradesh,aligarh,2009,kharif,Rice,66448,115088.0,1.732000963,102410.0,95096.0,6,0,0,0,6,0,16,0,15,0,0,0,0,0,,,0,0,418,566,0,3,0,2,0,1,0,10,0,2,0,25,0,0,,,0,30,257,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,265,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,361,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,327,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,263,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,0,351,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,274,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,281,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,253,103,310,,310,,310,,310,,310,,310,,310,,,,310,,310,,616,,616,,616,,616,,616,,616,,616,,,,616,,616,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,500,,500,,500,,500,,500,,500,,500,,,,500,,500,,502,,502,,502,,502,,502,,502,,502,,,,502,,502,,620,,620,,620,,620,,620,,620,,620,,,,620,,620,,2,,2,,2,,2,,2,,2,,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,2,,2,,312,,312,,312,,312,,312,,312,,312,,,,312,,312,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,
389,Uttar Pradesh,aligarh,2010,kharif,Rice,64485,131614.0,2.041001783,115088.0,102410.0,0,71,0,52,0,63,0,79,0,66,0,16,0,41,,,0,15,299,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,365,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,246,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,247,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,308,220,0,0,0,0,0,0,0,0,0,0,27,6,0,0,,,43,15,252,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,357,413,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,310,,310,,310,,310,,310,,310,,310,,,,310,,310,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,2,,2,,2,,2,,2,,2,,2,,,,2,,2,,4,,4,,4,,4,,4,,4,,4,,,,4,,4,,618,,618,,618,,618,,618,,618,,618,,,,618,,618,,4,,4,,4,,4,,4,,4,,4,,,,4,,4,,2,,2,,2,,2,,2,,2,,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,2,,2,,430,,430,,430,,430,,430,,430,,430,,,,430,,430,,122,,122,,122,,122,,122,,122,,122,,,,122,,122,,310,,310,,310,,310,,310,,310,,310,,,,310,,310,
390,Uttar Pradesh,allahabad,2004,kharif,Rice,162912,291720.0,1.790659988,408380.0,315023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Uttar Pradesh,allahabad,2005,kharif,Rice,187745,378494.0,2.016000426,291720.0,408380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Uttar Pradesh,allahabad,2006,kharif,Rice,162136,342918.0,2.11500222,378494.0,291720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Uttar Pradesh,allahabad,2007,kharif,Rice,165636,356449.0,2.15200198,342918.0,378494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Uttar Pradesh,allahabad,2008,kharif,Rice,185494,453347.0,2.443998189,356449.0,342918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Uttar Pradesh,allahabad,2009,kharif,Rice,105361,228633.0,2.169996488,453347.0,356449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Uttar Pradesh,allahabad,2010,kharif,Rice,141316,328560.0,2.325002123,228633.0,453347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Uttar Pradesh,azamgarh,2004,kharif,Rice,212127,187398.0,0.883423609,417537.0,303911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Uttar Pradesh,azamgarh,2005,kharif,Rice,201562,353338.0,1.752999077,187398.0,417537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
